enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
1020,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,1,162,0
13135,city_138,0.84,Male,Has relevent experience,no_enrollment,Masters,STEM,14,,,1,6,0
14578,city_64,0.67,Male,Has relevent experience,Part time course,Graduate,STEM,9,18172,Pvt Ltd,1,19,1
16496,city_21,0.62,Male,No relevent experience,,Graduate,STEM,<1,,,1,107,1
16537,city_136,0.90,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,,>4,134,0
17358,city_114,0.93,Male,Has relevent experience,no_enrollment,Masters,STEM,11,18172,Early Stage Startup,1,40,0
21933,city_71,0.88,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,11,0
7342,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,,,3,102,0
5630,city_21,0.62,Male,No relevent experience,Full time course,Graduate,STEM,2,,,never,100,0
24152,city_83,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,3,10000+,Pvt Ltd,never,30,0
22319,city_21,0.62,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,,,1,14,1
30912,city_83,0.92,Male,No relevent experience,no_enrollment,Primary School,,1,,Pvt Ltd,never,103,0
20976,city_160,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,5,1000-4999,Public Sector,2,40,0
13150,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,Pvt Ltd,2,27,0
12206,city_114,0.93,Male,No relevent experience,no_enrollment,High School,,10,100-500,Pvt Ltd,>4,46,0
9407,city_114,0.93,Male,Has relevent experience,no_enrollment,High School,,7,50-99,Pvt Ltd,>4,110,0
13152,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Funded Startup,1,96,0
25418,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,6,,,1,240,0
22689,city_98,0.95,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Funded Startup,4,42,0
5104,city_75,0.94,Male,Has relevent experience,no_enrollment,Masters,STEM,7,,,1,16,1
13994,city_12,0.64,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,never,40,1
27064,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Funded Startup,2,94,0
9571,city_173,0.88,Male,No relevent experience,Part time course,Graduate,STEM,10,18172,Early Stage Startup,1,25,0
30854,city_43,0.52,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Early Stage Startup,1,11,0
29640,city_90,0.70,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,,,1,23,0
17519,city_142,0.73,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,18172,Pvt Ltd,2,113,0
6085,city_104,0.92,Male,No relevent experience,Full time course,Graduate,STEM,2,,,1,39,1
31692,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,>20,10000+,Pvt Ltd,1,40,0
6052,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,56,0
12934,city_114,0.93,Male,Has relevent experience,Part time course,Graduate,STEM,19,500-999,Pvt Ltd,2,64,0
30400,city_73,0.75,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,51,0
26419,city_67,0.86,Female,Has relevent experience,Full time course,Graduate,STEM,6,1000-4999,Pvt Ltd,2,41,0
12117,city_74,0.58,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,18172,Pvt Ltd,1,320,0
28847,city_136,0.90,Male,Has relevent experience,no_enrollment,Masters,STEM,7,,,never,20,0
30472,city_21,0.62,Male,No relevent experience,Full time course,,,4,1000-4999,Pvt Ltd,1,9,1
32534,city_102,0.80,Male,Has relevent experience,Full time course,Graduate,STEM,9,5000-9999,Pvt Ltd,1,74,0
22395,city_21,0.62,Male,Has relevent experience,no_enrollment,Masters,STEM,3,,Public Sector,1,129,1
4876,city_67,0.86,Female,Has relevent experience,no_enrollment,Masters,STEM,10,,,1,42,0
26135,city_103,0.92,Male,No relevent experience,Full time course,High School,,3,,,1,126,1
2793,city_83,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,18172,Pvt Ltd,>4,166,0
25174,city_61,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,110,0
5593,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,>20,,,1,37,0
14003,city_102,0.80,Female,Has relevent experience,Part time course,Graduate,STEM,2,,,1,95,1
33057,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,29,1
30484,city_114,0.93,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,31,0
14688,city_116,0.74,Male,No relevent experience,Full time course,Masters,STEM,11,50-99,Pvt Ltd,>4,97,0
25459,city_114,0.93,Male,No relevent experience,no_enrollment,Primary School,,3,,,never,16,0
23657,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,,4,,,never,14,0
20322,city_102,0.80,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,Pvt Ltd,>4,206,0
22194,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,18172,Funded Startup,1,204,0
31401,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,18,10000+,Pvt Ltd,2,116,0
20376,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,25,1
6790,city_90,0.70,Male,Has relevent experience,Full time course,Masters,STEM,15,,,1,100,0
10102,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,10000+,Pvt Ltd,never,107,0
10338,city_157,0.77,Male,Has relevent experience,Part time course,Masters,STEM,11,,,1,17,0
15701,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,1,140,0
21218,city_75,0.94,Male,Has relevent experience,no_enrollment,Graduate,Humanities,3,10000+,Pvt Ltd,2,75,0
10752,city_67,0.86,Female,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,2,42,1
17460,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,22,0
9384,city_61,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,>4,143,0
4269,city_67,0.86,Female,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,2,72,0
14935,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,,11,500-999,Pvt Ltd,1,7,0
28033,city_136,0.90,Male,No relevent experience,Full time course,Graduate,STEM,3,50-99,Early Stage Startup,1,182,0
1568,city_99,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,4,50,0
15465,city_100,0.89,Male,Has relevent experience,no_enrollment,High School,,2,50-99,Public Sector,1,82,0
26233,city_16,0.91,Male,Has relevent experience,,Graduate,STEM,2,10000+,Pvt Ltd,1,58,0
29440,city_21,0.62,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,,2,60,1
32652,city_65,0.80,Male,Has relevent experience,Full time course,Masters,STEM,5,100-500,Pvt Ltd,4,124,0
12875,city_152,0.70,Male,No relevent experience,Full time course,Masters,STEM,3,,NGO,2,57,1
21078,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,17,0
5899,city_150,0.70,Male,No relevent experience,no_enrollment,Primary School,,3,,Pvt Ltd,never,31,0
22787,city_136,0.90,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,36,0
27435,city_36,0.89,Male,Has relevent experience,Part time course,Graduate,STEM,15,,,4,198,0
2855,city_16,0.91,Male,No relevent experience,no_enrollment,Masters,STEM,5,10000+,Pvt Ltd,never,31,0
27866,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,31,0
7328,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,,,>4,26,1
24807,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,55,0
27113,city_21,0.62,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,,,>4,8,1
6008,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,>20,100-500,Pvt Ltd,>4,38,0
760,city_23,0.90,Male,Has relevent experience,no_enrollment,Graduate,Humanities,16,,,2,8,0
2990,city_173,0.88,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,3,32,1
28229,city_40,0.78,Male,Has relevent experience,Part time course,Graduate,STEM,18,100-500,Funded Startup,>4,51,0
4162,city_102,0.80,Male,Has relevent experience,Full time course,Graduate,STEM,9,5000-9999,Pvt Ltd,2,22,0
27326,city_114,0.93,Male,Has relevent experience,Full time course,High School,,7,,,1,17,0
604,city_16,0.91,Male,No relevent experience,,,,3,,,never,24,0
2194,city_23,0.90,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,18172,Funded Startup,1,19,0
21564,city_21,0.62,Male,Has relevent experience,Full time course,Masters,STEM,9,50-99,Pvt Ltd,2,46,1
17432,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,>4,15,0
13952,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,23,1
1988,city_36,0.89,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,38,0
8540,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,52,0
8806,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,<1,,,never,22,1
15468,city_114,0.93,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,2,65,0
1297,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,5000-9999,Pvt Ltd,4,86,0
4075,city_100,0.89,Male,No relevent experience,Full time course,Graduate,STEM,4,,,1,52,1
22517,city_114,0.93,Male,No relevent experience,no_enrollment,Graduate,STEM,3,1000-4999,Public Sector,1,86,0
26388,city_136,0.90,Male,No relevent experience,Full time course,Masters,STEM,5,,,4,288,1
30676,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,53,0
18376,city_75,0.94,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,,1,60,0
10970,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,18,,,>4,178,0
29961,city_75,0.94,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,2,166,0
5136,city_104,0.92,Male,Has relevent experience,no_enrollment,Phd,Humanities,>20,,,1,62,0
20369,city_21,0.62,Male,Has relevent experience,Full time course,Graduate,STEM,7,10000+,,1,35,0
23505,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,>4,106,0
11751,city_138,0.84,Male,No relevent experience,no_enrollment,Graduate,STEM,6,<10,Pvt Ltd,never,58,0
12038,city_90,0.70,Male,Has relevent experience,Full time course,Masters,,,,,,44,1
28590,city_16,0.91,Male,Has relevent experience,,Masters,STEM,6,50-99,Funded Startup,1,72,0
10370,city_75,0.94,Male,Has relevent experience,no_enrollment,Masters,STEM,16,5000-9999,NGO,2,166,0
5340,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,10000+,Pvt Ltd,never,109,0
9217,city_71,0.88,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,<10,Early Stage Startup,1,37,0
23901,city_103,0.92,Male,No relevent experience,,,,3,,,never,32,0
5673,city_45,0.89,Male,No relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,3,51,0
25421,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Funded Startup,1,84,0
20698,city_114,0.93,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,NGO,1,72,0
41,city_100,0.89,Male,Has relevent experience,no_enrollment,High School,,>20,100-500,Pvt Ltd,1,47,0
23636,city_67,0.86,Male,No relevent experience,Full time course,Graduate,STEM,12,,,4,47,0
9387,city_73,0.75,Male,Has relevent experience,,High School,,6,<10,Funded Startup,2,20,0
21466,city_21,0.62,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,,,1,198,1
9515,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Other,2,1000-4999,Public Sector,1,64,0
20743,city_50,0.90,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,>4,23,1
25766,city_71,0.88,Male,No relevent experience,Full time course,Masters,STEM,14,100-500,Public Sector,3,96,0
4626,city_21,0.62,Male,No relevent experience,no_enrollment,High School,,2,,Pvt Ltd,never,306,0
4642,city_73,0.75,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,NGO,1,8,0
16178,city_46,0.76,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,48,0
1829,city_21,0.62,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,18172,Pvt Ltd,1,98,1
8287,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,1,,,1,53,1
10529,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,>20,<10,Pvt Ltd,1,102,0
27546,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,,1,,,never,43,0
32324,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,32,0
15796,city_71,0.88,Female,Has relevent experience,no_enrollment,Masters,STEM,3,,,2,322,1
17083,city_160,0.92,Female,Has relevent experience,Full time course,Graduate,STEM,4,5000-9999,Pvt Ltd,1,7,0
16414,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,18172,Pvt Ltd,1,53,0
32340,city_67,0.86,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,18172,Funded Startup,1,161,0
18462,city_136,0.90,Male,No relevent experience,no_enrollment,Masters,STEM,8,18172,Pvt Ltd,1,11,0
30636,city_21,0.62,Male,No relevent experience,Full time course,Graduate,STEM,1,50-99,,1,72,1
29982,city_105,0.79,Female,Has relevent experience,no_enrollment,Masters,Humanities,6,50-99,Pvt Ltd,1,182,0
29217,city_75,0.94,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,67,0
18454,city_128,0.53,Female,No relevent experience,no_enrollment,Graduate,STEM,1,,,1,50,0
22508,city_71,0.88,Female,No relevent experience,Part time course,Graduate,STEM,5,100-500,Pvt Ltd,1,16,0
25969,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,38,0
21134,city_70,0.70,Male,No relevent experience,Part time course,Graduate,STEM,4,,,2,7,1
30925,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,2,,,1,88,0
29000,city_71,0.88,Male,Has relevent experience,no_enrollment,Masters,STEM,4,100-500,Pvt Ltd,2,112,0
21989,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,Pvt Ltd,4,24,0
10984,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,2,10000+,NGO,1,28,0
26543,city_173,0.88,Male,Has relevent experience,Part time course,Graduate,STEM,10,50-99,Public Sector,1,166,0
32043,city_21,0.62,Male,Has relevent experience,Full time course,Masters,STEM,10,50-99,Pvt Ltd,2,61,1
15343,city_46,0.76,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Public Sector,3,24,0
30967,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,10,,,1,8,1
30191,city_165,0.90,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,,,1,133,0
13537,city_67,0.86,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,,,>4,143,0
23185,city_173,0.88,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,18172,Pvt Ltd,>4,29,0
9600,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Public Sector,>4,11,1
25963,city_21,0.62,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,,1,7,0
5141,city_46,0.76,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,>4,87,0
657,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,18172,Funded Startup,1,18,0
29991,city_41,0.83,Male,Has relevent experience,no_enrollment,Graduate,Arts,9,1000-4999,Pvt Ltd,1,76,1
18759,city_21,0.62,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,114,0
5731,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,,>4,30,0
20135,city_83,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,80,0
18620,city_40,0.78,Male,Has relevent experience,Full time course,Graduate,STEM,14,1000-4999,Pvt Ltd,never,52,0
24226,city_21,0.62,Female,Has relevent experience,no_enrollment,Graduate,STEM,<1,50-99,Pvt Ltd,1,13,0
7909,city_21,0.62,Male,No relevent experience,no_enrollment,Primary School,,2,,,never,12,1
11966,city_138,0.84,Male,Has relevent experience,no_enrollment,Masters,Humanities,2,100-500,Pvt Ltd,1,36,0
10017,city_114,0.93,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,67,0
361,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,,Pvt Ltd,1,100,0
20797,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,15,10000+,Pvt Ltd,1,58,0
25041,city_21,0.62,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,18,1
17783,city_65,0.80,Male,Has relevent experience,Full time course,Graduate,STEM,<1,10000+,Pvt Ltd,2,11,0
13256,city_21,0.62,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,,,2,15,1
6283,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,10,50-99,Pvt Ltd,>4,206,0
28468,city_28,0.94,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,88,0
4978,city_114,0.93,Male,Has relevent experience,Part time course,Masters,STEM,14,10000+,Pvt Ltd,2,16,0
28641,city_104,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,95,0
28915,city_21,0.62,Male,No relevent experience,no_enrollment,Graduate,STEM,6,,Public Sector,1,53,0
33367,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,220,1
3999,city_72,0.80,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Public Sector,>4,94,0
9860,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,17,18172,Pvt Ltd,3,20,0
31153,city_101,0.56,Male,No relevent experience,no_enrollment,Graduate,STEM,8,,,never,47,1
26616,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,2,60,0
24366,city_21,0.62,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,4,78,1
17786,city_105,0.79,Male,Has relevent experience,no_enrollment,,,6,50-99,,1,20,0
1396,city_75,0.94,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,3,2,0
22954,city_105,0.79,Female,Has relevent experience,Full time course,Graduate,STEM,9,100-500,Pvt Ltd,>4,206,0
14775,city_67,0.86,Male,No relevent experience,no_enrollment,High School,,12,,,1,90,0
1563,city_19,0.68,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,3,25,0
29612,city_21,0.62,Male,Has relevent experience,Full time course,Graduate,STEM,5,18172,Pvt Ltd,1,8,1
23856,city_114,0.93,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,2,22,0
30441,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,19,100-500,Pvt Ltd,>4,90,0
30265,city_103,0.92,Male,Has relevent experience,Full time course,High School,,10,,,2,81,1
